TransactionID,AccountID,IsAnomaly,AnomalyLabel
TX036714,AC00181,1,Normal
TX036715,AC00331,1,Normal
TX036716,AC00087,1,Normal
TX036717,AC00242,1,Normal
TX036718,AC00211,1,Normal
TX036719,AC00095,1,Normal
TX036720,AC00218,1,Normal
TX036721,AC00129,1,Normal
TX036722,AC00262,-1,Potential Fraud
TX036723,AC00007,1,Normal
TX036724,AC00354,1,Normal
TX036725,AC00348,1,Normal
TX036726,AC00220,1,Normal
TX036727,AC00479,1,Normal
TX036728,AC00261,1,Normal
TX036729,AC00095,1,Normal
TX036730,AC00182,1,Normal
TX036731,AC00466,1,Normal
TX036732,AC00482,1,Normal
TX036733,AC00028,1,Normal
TX036734,AC00304,1,Normal
TX036735,AC00398,1,Normal
TX036736,AC00356,1,Normal
TX036737,AC00040,1,Normal
TX036738,AC00175,1,Normal
TX036739,AC00239,1,Normal
TX036740,AC00223,1,Normal
TX036741,AC00007,1,Normal
TX036742,AC00403,1,Normal
TX036743,AC00455,1,Normal
TX036744,AC00158,1,Normal
TX036745,AC00455,1,Normal
TX036746,AC00358,1,Normal
TX036747,AC00439,1,Normal
TX036748,AC00363,1,Normal
TX036749,AC00438,1,Normal
TX036750,AC00433,1,Normal
TX036751,AC00184,1,Normal
TX036752,AC00070,1,Normal
TX036753,AC00437,1,Normal
TX036754,AC00178,1,Normal
TX036755,AC00267,1,Normal
TX036756,AC00117,1,Normal
TX036757,AC00434,1,Normal
TX036758,AC00260,1,Normal
TX036759,AC00176,1,Normal
TX036760,AC00337,1,Normal
TX036761,AC00261,1,Normal
TX036762,AC00419,1,Normal
TX036763,AC00293,1,Normal
TX036764,AC00407,1,Normal
TX036765,AC00492,1,Normal
TX036766,AC00183,1,Normal
TX036767,AC00210,1,Normal
TX036768,AC00497,1,Normal
TX036769,AC00360,1,Normal
TX036770,AC00392,1,Normal
TX036771,AC00453,1,Normal
TX036772,AC00322,1,Normal
TX036773,AC00398,1,Normal
TX036774,AC00067,1,Normal
TX036775,AC00367,1,Normal
TX036776,AC00243,1,Normal
TX036777,AC00304,1,Normal
TX036778,AC00453,1,Normal
TX036779,AC00332,1,Normal
TX036780,AC00211,1,Normal
TX036781,AC00393,1,Normal
TX036782,AC00376,1,Normal
TX036783,AC00018,1,Normal
TX036784,AC00061,1,Normal
TX036785,AC00328,1,Normal
TX036786,AC00110,1,Normal
TX036787,AC00434,1,Normal
TX036788,AC00161,-1,Potential Fraud
TX036789,AC00367,1,Normal
TX036790,AC00039,1,Normal
TX036791,AC00033,1,Normal
TX036792,AC00249,1,Normal
TX036793,AC00087,1,Normal
TX036794,AC00427,1,Normal
TX036795,AC00111,1,Normal
TX036796,AC00061,1,Normal
TX036797,AC00462,1,Normal
TX036798,AC00456,1,Normal
TX036799,AC00285,1,Normal
TX036800,AC00037,1,Normal
TX036801,AC00063,1,Normal
TX036802,AC00400,1,Normal
TX036803,AC00379,1,Normal
TX036804,AC00273,1,Normal
TX036805,AC00285,1,Normal
TX036806,AC00480,1,Normal
TX036807,AC00018,1,Normal
TX036808,AC00230,1,Normal
TX036809,AC00294,1,Normal
TX036810,AC00284,1,Normal
TX036811,AC00014,1,Normal
TX036812,AC00349,1,Normal
TX036813,AC00045,1,Normal
TX036814,AC00090,1,Normal
TX036815,AC00424,1,Normal
TX036816,AC00090,1,Normal
TX036817,AC00358,1,Normal
TX036818,AC00280,1,Normal
TX036819,AC00076,1,Normal
TX036820,AC00066,1,Normal
TX036821,AC00460,1,Normal
TX036822,AC00219,1,Normal
TX036823,AC00459,1,Normal
TX036824,AC00348,1,Normal
TX036825,AC00042,1,Normal
TX036826,AC00167,1,Normal
TX036827,AC00275,1,Normal
TX036828,AC00280,1,Normal
TX036829,AC00444,1,Normal
TX036830,AC00312,1,Normal
TX036831,AC00302,1,Normal
TX036832,AC00075,1,Normal
TX036833,AC00070,1,Normal
TX036834,AC00184,1,Normal
TX036835,AC00422,1,Normal
TX036836,AC00148,1,Normal
TX036837,AC00120,1,Normal
TX036838,AC00223,1,Normal
TX036839,AC00111,1,Normal
TX036840,AC00007,1,Normal
TX036841,AC00477,1,Normal
TX036842,AC00041,1,Normal
TX036843,AC00404,1,Normal
TX036844,AC00315,1,Normal
TX036845,AC00063,1,Normal
TX036846,AC00444,1,Normal
TX036847,AC00330,1,Normal
TX036848,AC00262,1,Normal
TX036849,AC00425,1,Normal
TX036850,AC00135,1,Normal
TX036851,AC00471,1,Normal
TX036852,AC00163,1,Normal
TX036853,AC00351,1,Normal
TX036854,AC00018,1,Normal
TX036855,AC00165,1,Normal
TX036856,AC00204,1,Normal
TX036857,AC00344,1,Normal
TX036858,AC00030,1,Normal
TX036859,AC00032,1,Normal
TX036860,AC00281,1,Normal
TX036861,AC00480,1,Normal
TX036862,AC00427,1,Normal
TX036863,AC00030,1,Normal
TX036864,AC00342,1,Normal
TX036865,AC00047,1,Normal
TX036866,AC00349,1,Normal
TX036867,AC00139,1,Normal
TX036868,AC00286,1,Normal
TX036869,AC00394,1,Normal
TX036870,AC00082,1,Normal
TX036871,AC00250,1,Normal
TX036872,AC00375,1,Normal
TX036873,AC00125,1,Normal
TX036874,AC00263,1,Normal
TX036875,AC00092,1,Normal
TX036876,AC00452,1,Normal
TX036877,AC00215,1,Normal
TX036878,AC00164,1,Normal
TX036879,AC00170,1,Normal
TX036880,AC00030,1,Normal
TX036881,AC00242,1,Normal
TX036882,AC00050,1,Normal
TX036883,AC00247,1,Normal
TX036884,AC00199,1,Normal
TX036885,AC00363,1,Normal
TX036886,AC00262,1,Normal
TX036887,AC00191,1,Normal
TX036888,AC00272,1,Normal
TX036889,AC00171,1,Normal
TX036890,AC00319,1,Normal
TX036891,AC00215,1,Normal
TX036892,AC00068,1,Normal
TX036893,AC00305,1,Normal
TX036894,AC00409,1,Normal
TX036895,AC00145,1,Normal
TX036896,AC00261,1,Normal
TX036897,AC00307,1,Normal
TX036898,AC00217,1,Normal
TX036899,AC00085,1,Normal
TX036900,AC00246,1,Normal
TX036901,AC00097,1,Normal
TX036902,AC00367,1,Normal
TX036903,AC00261,1,Normal
TX036904,AC00294,1,Normal
TX036905,AC00265,1,Normal
TX036906,AC00466,1,Normal
TX036907,AC00488,1,Normal
TX036908,AC00174,1,Normal
TX036909,AC00264,1,Normal
TX036910,AC00176,1,Normal
TX036911,AC00404,1,Normal
TX036912,AC00280,1,Normal
TX036913,AC00020,1,Normal
TX036914,AC00089,1,Normal
TX036915,AC00265,1,Normal
TX036916,AC00296,1,Normal
TX036917,AC00036,1,Normal
TX036918,AC00368,1,Normal
TX036919,AC00115,1,Normal
TX036920,AC00265,1,Normal
TX036921,AC00091,1,Normal
TX036922,AC00022,1,Normal
TX036923,AC00212,1,Normal
TX036924,AC00225,1,Normal
TX036925,AC00497,1,Normal
TX036926,AC00004,1,Normal
TX036927,AC00495,1,Normal
TX036928,AC00015,1,Normal
TX036929,AC00218,1,Normal
TX036930,AC00235,1,Normal
TX036931,AC00297,1,Normal
TX036932,AC00279,1,Normal
TX036933,AC00257,1,Normal
TX036934,AC00066,1,Normal
TX036935,AC00202,1,Normal
TX036936,AC00024,1,Normal
TX036937,AC00023,1,Normal
TX036938,AC00181,1,Normal
TX036939,AC00475,1,Normal
TX036940,AC00436,1,Normal
TX036941,AC00267,1,Normal
TX036942,AC00327,1,Normal
TX036943,AC00183,1,Normal
TX036944,AC00177,1,Normal
TX036945,AC00253,1,Normal
TX036946,AC00404,1,Normal
TX036947,AC00248,1,Normal
TX036948,AC00223,1,Normal
TX036949,AC00488,1,Normal
TX036950,AC00202,1,Normal
TX036951,AC00417,1,Normal
TX036952,AC00092,1,Normal
TX036953,AC00098,1,Normal
TX036954,AC00085,1,Normal
TX036955,AC00312,1,Normal
TX036956,AC00177,1,Normal
TX036957,AC00150,1,Normal
TX036958,AC00185,1,Normal
TX036959,AC00071,1,Normal
TX036960,AC00259,1,Normal
TX036961,AC00459,1,Normal
TX036962,AC00464,1,Normal
TX036963,AC00314,1,Normal
TX036964,AC00091,1,Normal
TX036965,AC00053,1,Normal
TX036966,AC00016,1,Normal
TX036967,AC00242,1,Normal
TX036968,AC00207,1,Normal
TX036969,AC00479,1,Normal
TX036970,AC00386,1,Normal
TX036971,AC00271,1,Normal
TX036972,AC00213,1,Normal
TX036973,AC00277,1,Normal
TX036974,AC00133,1,Normal
TX036975,AC00242,1,Normal
TX036976,AC00059,1,Normal
TX036977,AC00425,1,Normal
TX036978,AC00129,1,Normal
TX036979,AC00455,1,Normal
TX036980,AC00482,1,Normal
TX036981,AC00322,1,Normal
TX036982,AC00220,1,Normal
TX036983,AC00320,1,Normal
TX036984,AC00434,1,Normal
TX036985,AC00452,1,Normal
TX036986,AC00370,1,Normal
TX036987,AC00197,1,Normal
TX036988,AC00188,1,Normal
TX036989,AC00108,1,Normal
TX036990,AC00086,1,Normal
TX036991,AC00244,1,Normal
TX036992,AC00346,1,Normal
TX036993,AC00360,1,Normal
TX036994,AC00110,1,Normal
TX036995,AC00304,1,Normal
TX036996,AC00228,1,Normal
TX036997,AC00315,1,Normal
TX036998,AC00397,1,Normal
TX036999,AC00490,1,Normal
TX037000,AC00141,1,Normal
TX037001,AC00288,1,Normal
TX037002,AC00069,1,Normal
TX037003,AC00007,1,Normal
TX037004,AC00045,1,Normal
TX037005,AC00069,1,Normal
TX037006,AC00322,1,Normal
TX037007,AC00423,1,Normal
TX037008,AC00399,1,Normal
TX037009,AC00456,1,Normal
TX037010,AC00086,1,Normal
TX037011,AC00471,1,Normal
TX037012,AC00358,1,Normal
TX037013,AC00079,1,Normal
TX037014,AC00475,1,Normal
TX037015,AC00465,1,Normal
TX037016,AC00401,1,Normal
TX037017,AC00451,1,Normal
TX037018,AC00480,1,Normal
TX037019,AC00126,1,Normal
TX037020,AC00228,1,Normal
TX037021,AC00445,1,Normal
TX037022,AC00132,1,Normal
TX037023,AC00024,1,Normal
TX037024,AC00235,1,Normal
TX037025,AC00106,1,Normal
TX037026,AC00116,1,Normal
TX037027,AC00482,1,Normal
TX037028,AC00057,1,Normal
TX037029,AC00373,1,Normal
TX037030,AC00434,1,Normal
TX037031,AC00493,1,Normal
TX037032,AC00383,1,Normal
TX037033,AC00447,1,Normal
TX037034,AC00412,1,Normal
TX037035,AC00159,1,Normal
TX037036,AC00092,1,Normal
TX037037,AC00445,1,Normal
TX037038,AC00085,1,Normal
TX037039,AC00459,1,Normal
TX037040,AC00453,1,Normal
TX037041,AC00057,1,Normal
TX037042,AC00087,1,Normal
TX037043,AC00326,1,Normal
TX037044,AC00047,1,Normal
TX037045,AC00057,1,Normal
TX037046,AC00116,1,Normal
TX037047,AC00130,1,Normal
TX037048,AC00487,1,Normal
TX037049,AC00202,1,Normal
TX037050,AC00396,1,Normal
TX037051,AC00403,1,Normal
TX037052,AC00087,1,Normal
TX037053,AC00425,1,Normal
TX037054,AC00442,1,Normal
TX037055,AC00353,1,Normal
TX037056,AC00438,1,Normal
TX037057,AC00268,1,Normal
TX037058,AC00338,1,Normal
TX037059,AC00036,1,Normal
TX037060,AC00304,1,Normal
TX037061,AC00217,1,Normal
TX037062,AC00279,1,Normal
TX037063,AC00303,1,Normal
TX037064,AC00027,1,Normal
TX037065,AC00069,1,Normal
TX037066,AC00108,1,Normal
TX037067,AC00203,1,Normal
TX037068,AC00460,1,Normal
TX037069,AC00322,1,Normal
TX037070,AC00340,1,Normal
TX037071,AC00092,1,Normal
TX037072,AC00058,1,Normal
TX037073,AC00181,1,Normal
TX037074,AC00285,1,Normal
TX037075,AC00464,1,Normal
TX037076,AC00341,1,Normal
TX037077,AC00110,1,Normal
TX037078,AC00272,1,Normal
TX037079,AC00128,1,Normal
TX037080,AC00217,1,Normal
TX037081,AC00411,1,Normal
TX037082,AC00358,1,Normal
TX037083,AC00282,1,Normal
TX037084,AC00235,1,Normal
TX037085,AC00487,1,Normal
TX037086,AC00123,1,Normal
TX037087,AC00053,1,Normal
TX037088,AC00240,1,Normal
TX037089,AC00202,1,Normal
TX037090,AC00239,1,Normal
TX037091,AC00013,1,Normal
TX037092,AC00367,1,Normal
TX037093,AC00271,1,Normal
TX037094,AC00037,1,Normal
TX037095,AC00148,1,Normal
TX037096,AC00018,1,Normal
TX037097,AC00454,1,Normal
TX037098,AC00196,1,Normal
TX037099,AC00017,1,Normal
TX037100,AC00256,1,Normal
TX037101,AC00340,1,Normal
TX037102,AC00118,1,Normal
TX037103,AC00328,1,Normal
TX037104,AC00219,1,Normal
TX037105,AC00189,1,Normal
TX037106,AC00215,1,Normal
TX037107,AC00410,1,Normal
TX037108,AC00124,1,Normal
TX037109,AC00314,1,Normal
TX037110,AC00497,1,Normal
TX037111,AC00442,1,Normal
TX037112,AC00020,1,Normal
TX037113,AC00055,1,Normal
TX037114,AC00400,1,Normal
TX037115,AC00122,1,Normal
TX037116,AC00396,1,Normal
TX037117,AC00398,1,Normal
TX037118,AC00296,1,Normal
TX037119,AC00356,1,Normal
TX037120,AC00325,1,Normal
TX037121,AC00020,1,Normal
TX037122,AC00360,1,Normal
TX037123,AC00032,1,Normal
TX037124,AC00043,1,Normal
TX037125,AC00009,1,Normal
TX037126,AC00396,1,Normal
TX037127,AC00232,1,Normal
TX037128,AC00429,1,Normal
TX037129,AC00225,1,Normal
TX037130,AC00040,1,Normal
TX037131,AC00153,1,Normal
TX037132,AC00399,1,Normal
TX037133,AC00200,1,Normal
TX037134,AC00265,1,Normal
TX037135,AC00380,1,Normal
TX037136,AC00144,1,Normal
TX037137,AC00456,1,Normal
TX037138,AC00278,1,Normal
TX037139,AC00310,1,Normal
TX037140,AC00267,1,Normal
TX037141,AC00058,1,Normal
TX037142,AC00128,1,Normal
TX037143,AC00164,1,Normal
TX037144,AC00446,1,Normal
TX037145,AC00100,1,Normal
TX037146,AC00242,1,Normal
TX037147,AC00431,1,Normal
TX037148,AC00462,1,Normal
TX037149,AC00454,1,Normal
TX037150,AC00357,1,Normal
TX037151,AC00342,1,Normal
TX037152,AC00390,1,Normal
TX037153,AC00430,1,Normal
TX037154,AC00294,1,Normal
TX037155,AC00034,1,Normal
TX037156,AC00116,1,Normal
TX037157,AC00164,1,Normal
TX037158,AC00224,1,Normal
TX037159,AC00126,1,Normal
TX037160,AC00302,1,Normal
TX037161,AC00212,1,Normal
TX037162,AC00156,1,Normal
TX037163,AC00427,1,Normal
TX037164,AC00367,1,Normal
TX037165,AC00137,1,Normal
TX037166,AC00355,1,Normal
TX037167,AC00136,1,Normal
TX037168,AC00171,1,Normal
TX037169,AC00049,1,Normal
TX037170,AC00387,1,Normal
TX037171,AC00305,1,Normal
TX037172,AC00158,1,Normal
TX037173,AC00482,1,Normal
TX037174,AC00498,1,Normal
TX037175,AC00209,1,Normal
TX037176,AC00251,1,Normal
TX037177,AC00036,1,Normal
TX037178,AC00140,1,Normal
TX037179,AC00467,1,Normal
TX037180,AC00500,1,Normal
TX037181,AC00083,1,Normal
TX037182,AC00231,1,Normal
TX037183,AC00436,1,Normal
TX037184,AC00110,1,Normal
TX037185,AC00135,1,Normal
TX037186,AC00058,1,Normal
TX037187,AC00189,1,Normal
TX037188,AC00055,1,Normal
TX037189,AC00089,1,Normal
TX037190,AC00374,1,Normal
TX037191,AC00479,1,Normal
TX037192,AC00412,1,Normal
TX037193,AC00219,1,Normal
TX037194,AC00356,1,Normal
TX037195,AC00289,1,Normal
TX037196,AC00431,1,Normal
TX037197,AC00445,1,Normal
TX037198,AC00137,1,Normal
TX037199,AC00265,1,Normal
TX037200,AC00415,1,Normal
TX037201,AC00116,1,Normal
TX037202,AC00499,1,Normal
TX037203,AC00209,1,Normal
TX037204,AC00214,1,Normal
TX037205,AC00380,1,Normal
TX037206,AC00353,1,Normal
TX037207,AC00063,1,Normal
TX037208,AC00198,1,Normal
TX037209,AC00087,1,Normal
TX037210,AC00340,1,Normal
TX037211,AC00456,1,Normal
TX037212,AC00405,1,Normal
TX037213,AC00331,1,Normal
TX037214,AC00294,1,Normal
TX037215,AC00170,1,Normal
TX037216,AC00062,1,Normal
TX037217,AC00383,1,Normal
TX037218,AC00253,1,Normal
TX037219,AC00478,1,Normal
TX037220,AC00496,1,Normal
TX037221,AC00196,1,Normal
TX037222,AC00052,1,Normal
TX037223,AC00295,1,Normal
TX037224,AC00069,1,Normal
TX037225,AC00398,1,Normal
TX037226,AC00367,1,Normal
TX037227,AC00218,1,Normal
TX037228,AC00471,1,Normal
TX037229,AC00432,1,Normal
TX037230,AC00041,1,Normal
TX037231,AC00150,1,Normal
TX037232,AC00316,1,Normal
TX037233,AC00063,1,Normal
TX037234,AC00391,1,Normal
TX037235,AC00304,1,Normal
TX037236,AC00170,1,Normal
TX037237,AC00356,1,Normal
TX037238,AC00362,1,Normal
TX037239,AC00331,1,Normal
TX037240,AC00451,1,Normal
TX037241,AC00140,1,Normal
TX037242,AC00422,1,Normal
TX037243,AC00465,1,Normal
TX037244,AC00033,1,Normal
TX037245,AC00267,1,Normal
TX037246,AC00337,1,Normal
TX037247,AC00030,1,Normal
TX037248,AC00311,1,Normal
TX037249,AC00374,1,Normal
TX037250,AC00086,1,Normal
TX037251,AC00448,1,Normal
TX037252,AC00424,1,Normal
TX037253,AC00034,1,Normal
TX037254,AC00053,1,Normal
TX037255,AC00325,1,Normal
TX037256,AC00116,1,Normal
TX037257,AC00060,1,Normal
TX037258,AC00036,1,Normal
TX037259,AC00113,1,Normal
TX037260,AC00197,1,Normal
TX037261,AC00106,1,Normal
TX037262,AC00035,1,Normal
TX037263,AC00035,1,Normal
TX037264,AC00381,1,Normal
TX037265,AC00034,1,Normal
TX037266,AC00414,1,Normal
TX037267,AC00499,1,Normal
TX037268,AC00090,1,Normal
TX037269,AC00094,1,Normal
TX037270,AC00007,1,Normal
TX037271,AC00045,1,Normal
TX037272,AC00171,1,Normal
TX037273,AC00358,1,Normal
TX037274,AC00394,1,Normal
TX037275,AC00359,1,Normal
TX037276,AC00341,1,Normal
TX037277,AC00353,1,Normal
TX037278,AC00427,1,Normal
TX037279,AC00001,1,Normal
TX037280,AC00336,1,Normal
TX037281,AC00167,1,Normal
TX037282,AC00341,1,Normal
TX037283,AC00130,1,Normal
TX037284,AC00140,1,Normal
TX037285,AC00260,1,Normal
TX037286,AC00033,1,Normal
TX037287,AC00288,1,Normal
TX037288,AC00380,1,Normal
TX037289,AC00367,1,Normal
TX037290,AC00026,1,Normal
TX037291,AC00444,1,Normal
TX037292,AC00135,1,Normal
TX037293,AC00306,1,Normal
TX037294,AC00324,1,Normal
TX037295,AC00286,1,Normal
TX037296,AC00474,1,Normal
TX037297,AC00267,1,Normal
TX037298,AC00244,1,Normal
TX037299,AC00422,1,Normal
TX037300,AC00012,1,Normal
TX037301,AC00479,1,Normal
TX037302,AC00257,1,Normal
TX037303,AC00053,1,Normal
TX037304,AC00416,1,Normal
TX037305,AC00404,1,Normal
TX037306,AC00398,1,Normal
TX037307,AC00462,1,Normal
TX037308,AC00310,1,Normal
TX037309,AC00164,1,Normal
TX037310,AC00410,1,Normal
TX037311,AC00318,1,Normal
TX037312,AC00439,1,Normal
TX037313,AC00063,1,Normal
TX037314,AC00093,1,Normal
TX037315,AC00353,1,Normal
TX037316,AC00042,1,Normal
TX037317,AC00479,1,Normal
TX037318,AC00242,1,Normal
TX037319,AC00112,1,Normal
TX037320,AC00377,1,Normal
TX037321,AC00002,1,Normal
TX037322,AC00321,1,Normal
TX037323,AC00151,1,Normal
TX037324,AC00058,1,Normal
TX037325,AC00294,1,Normal
TX037326,AC00089,1,Normal
TX037327,AC00266,1,Normal
TX037328,AC00488,1,Normal
TX037329,AC00416,1,Normal
TX037330,AC00217,1,Normal
TX037331,AC00499,1,Normal
TX037332,AC00139,1,Normal
TX037333,AC00338,1,Normal
TX037334,AC00298,1,Normal
TX037335,AC00235,1,Normal
TX037336,AC00437,1,Normal
TX037337,AC00459,1,Normal
TX037338,AC00010,1,Normal
TX037339,AC00039,1,Normal
TX037340,AC00356,1,Normal
TX037341,AC00427,1,Normal
TX037342,AC00279,1,Normal
TX037343,AC00322,1,Normal
TX037344,AC00397,1,Normal
TX037345,AC00208,1,Normal
TX037346,AC00236,1,Normal
TX037347,AC00219,1,Normal
TX037348,AC00432,1,Normal
TX037349,AC00261,1,Normal
TX037350,AC00350,1,Normal
TX037351,AC00460,1,Normal
TX037352,AC00278,1,Normal
TX037353,AC00461,1,Normal
TX037354,AC00012,1,Normal
TX037355,AC00151,1,Normal
TX037356,AC00434,1,Normal
TX037357,AC00370,1,Normal
TX037358,AC00040,1,Normal
TX037359,AC00423,1,Normal
TX037360,AC00374,1,Normal
TX037361,AC00202,1,Normal
TX037362,AC00373,1,Normal
TX037363,AC00176,1,Normal
TX037364,AC00242,1,Normal
TX037365,AC00080,1,Normal
TX037366,AC00455,1,Normal
TX037367,AC00460,1,Normal
TX037368,AC00245,1,Normal
TX037369,AC00043,1,Normal
TX037370,AC00015,1,Normal
TX037371,AC00150,1,Normal
TX037372,AC00004,1,Normal
TX037373,AC00166,1,Normal
TX037374,AC00086,1,Normal
TX037375,AC00194,1,Normal
TX037376,AC00028,1,Normal
TX037377,AC00300,1,Normal
TX037378,AC00010,1,Normal
TX037379,AC00374,1,Normal
TX037380,AC00155,1,Normal
TX037381,AC00407,1,Normal
TX037382,AC00360,1,Normal
TX037383,AC00459,1,Normal
TX037384,AC00220,1,Normal
TX037385,AC00027,1,Normal
TX037386,AC00045,1,Normal
TX037387,AC00211,1,Normal
TX037388,AC00316,1,Normal
TX037389,AC00357,1,Normal
TX037390,AC00213,1,Normal
TX037391,AC00347,1,Normal
TX037392,AC00394,1,Normal
TX037393,AC00353,1,Normal
TX037394,AC00421,1,Normal
TX037395,AC00153,1,Normal
TX037396,AC00459,1,Normal
TX037397,AC00229,1,Normal
TX037398,AC00393,1,Normal
TX037399,AC00127,1,Normal
TX037400,AC00306,1,Normal
TX037401,AC00320,1,Normal
TX037402,AC00367,1,Normal
TX037403,AC00159,1,Normal
TX037404,AC00122,1,Normal
TX037405,AC00060,1,Normal
TX037406,AC00306,1,Normal
TX037407,AC00381,1,Normal
TX037408,AC00294,1,Normal
TX037409,AC00036,1,Normal
TX037410,AC00313,1,Normal
TX037411,AC00329,1,Normal
TX037412,AC00405,1,Normal
TX037413,AC00465,1,Normal
TX037414,AC00010,1,Normal
TX037415,AC00431,1,Normal
TX037416,AC00465,1,Normal
TX037417,AC00026,1,Normal
TX037418,AC00166,1,Normal
TX037419,AC00458,1,Normal
TX037420,AC00225,1,Normal
TX037421,AC00398,1,Normal
TX037422,AC00123,1,Normal
TX037423,AC00158,1,Normal
TX037424,AC00487,1,Normal
TX037425,AC00254,1,Normal
TX037426,AC00030,1,Normal
TX037427,AC00291,1,Normal
TX037428,AC00401,1,Normal
TX037429,AC00404,1,Normal
TX037430,AC00222,1,Normal
TX037431,AC00183,1,Normal
TX037432,AC00340,1,Normal
TX037433,AC00243,1,Normal
TX037434,AC00155,1,Normal
TX037435,AC00003,1,Normal
TX037436,AC00253,1,Normal
TX037437,AC00465,1,Normal
TX037438,AC00024,1,Normal
TX037439,AC00462,1,Normal
TX037440,AC00139,1,Normal
TX037441,AC00007,1,Normal
TX037442,AC00324,1,Normal
TX037443,AC00179,1,Normal
TX037444,AC00325,1,Normal
TX037445,AC00125,1,Normal
TX037446,AC00387,1,Normal
TX037447,AC00176,1,Normal
TX037448,AC00428,1,Normal
TX037449,AC00065,1,Normal
TX037450,AC00188,1,Normal
TX037451,AC00375,1,Normal
TX037452,AC00106,1,Normal
TX037453,AC00362,1,Normal
TX037454,AC00039,1,Normal
TX037455,AC00160,1,Normal
TX037456,AC00252,1,Normal
TX037457,AC00147,1,Normal
TX037458,AC00222,1,Normal
TX037459,AC00047,1,Normal
TX037460,AC00221,1,Normal
TX037461,AC00052,1,Normal
TX037462,AC00225,1,Normal
TX037463,AC00210,1,Normal
TX037464,AC00325,1,Normal
TX037465,AC00163,1,Normal
TX037466,AC00424,1,Normal
TX037467,AC00438,1,Normal
TX037468,AC00176,1,Normal
TX037469,AC00130,1,Normal
TX037470,AC00418,1,Normal
TX037471,AC00196,1,Normal
TX037472,AC00113,1,Normal
TX037473,AC00039,1,Normal
TX037474,AC00254,1,Normal
TX037475,AC00086,1,Normal
TX037476,AC00090,1,Normal
TX037477,AC00174,1,Normal
TX037478,AC00499,1,Normal
TX037479,AC00241,1,Normal
TX037480,AC00156,1,Normal
TX037481,AC00128,1,Normal
TX037482,AC00497,1,Normal
TX037483,AC00394,1,Normal
TX037484,AC00390,1,Normal
TX037485,AC00043,1,Normal
TX037486,AC00215,1,Normal
TX037487,AC00419,1,Normal
TX037488,AC00140,1,Normal
TX037489,AC00073,1,Normal
TX037490,AC00057,1,Normal
TX037491,AC00272,1,Normal
TX037492,AC00075,1,Normal
TX037493,AC00362,1,Normal
TX037494,AC00470,1,Normal
TX037495,AC00224,1,Normal
TX037496,AC00113,1,Normal
TX037497,AC00438,1,Normal
TX037498,AC00162,1,Normal
TX037499,AC00211,1,Normal
TX037500,AC00255,1,Normal
TX037501,AC00369,1,Normal
TX037502,AC00258,1,Normal
TX037503,AC00466,1,Normal
TX037504,AC00408,1,Normal
TX037505,AC00442,1,Normal
TX037506,AC00204,1,Normal
TX037507,AC00285,1,Normal
TX037508,AC00460,1,Normal
TX037509,AC00442,1,Normal
TX037510,AC00011,1,Normal
TX037511,AC00302,1,Normal
TX037512,AC00149,1,Normal
TX037513,AC00295,1,Normal
TX037514,AC00036,1,Normal
TX037515,AC00285,1,Normal
TX037516,AC00124,1,Normal
TX037517,AC00476,1,Normal
TX037518,AC00073,1,Normal
TX037519,AC00381,1,Normal
TX037520,AC00453,1,Normal
TX037521,AC00149,1,Normal
TX037522,AC00224,1,Normal
TX037523,AC00205,1,Normal
TX037524,AC00009,1,Normal
TX037525,AC00119,1,Normal
TX037526,AC00249,1,Normal
TX037527,AC00094,1,Normal
TX037528,AC00464,1,Normal
TX037529,AC00013,1,Normal
TX037530,AC00300,1,Normal
TX037531,AC00214,1,Normal
TX037532,AC00200,1,Normal
TX037533,AC00025,1,Normal
TX037534,AC00218,1,Normal
TX037535,AC00209,1,Normal
TX037536,AC00087,1,Normal
TX037537,AC00322,1,Normal
TX037538,AC00383,1,Normal
TX037539,AC00350,1,Normal
TX037540,AC00102,1,Normal
TX037541,AC00157,1,Normal
TX037542,AC00264,1,Normal
TX037543,AC00427,1,Normal
TX037544,AC00114,1,Normal
TX037545,AC00144,1,Normal
TX037546,AC00398,1,Normal
TX037547,AC00213,1,Normal
TX037548,AC00054,1,Normal
TX037549,AC00267,1,Normal
TX037550,AC00200,1,Normal
TX037551,AC00338,1,Normal
TX037552,AC00280,1,Normal
TX037553,AC00448,1,Normal
TX037554,AC00150,1,Normal
TX037555,AC00276,1,Normal
TX037556,AC00243,1,Normal
TX037557,AC00173,1,Normal
TX037558,AC00116,1,Normal
TX037559,AC00150,1,Normal
TX037560,AC00304,1,Normal
TX037561,AC00371,1,Normal
TX037562,AC00394,1,Normal
TX037563,AC00496,1,Normal
TX037564,AC00261,1,Normal
TX037565,AC00033,1,Normal
TX037566,AC00187,1,Normal
TX037567,AC00325,1,Normal
TX037568,AC00100,1,Normal
TX037569,AC00330,1,Normal
TX037570,AC00446,1,Normal
TX037571,AC00279,1,Normal
TX037572,AC00322,1,Normal
TX037573,AC00026,1,Normal
TX037574,AC00394,1,Normal
TX037575,AC00410,1,Normal
TX037576,AC00194,-1,Potential Fraud
TX037577,AC00071,1,Normal
TX037578,AC00199,1,Normal
TX037579,AC00102,1,Normal
TX037580,AC00120,1,Normal
TX037581,AC00113,1,Normal
TX037582,AC00354,1,Normal
TX037583,AC00456,1,Normal
TX037584,AC00314,1,Normal
TX037585,AC00487,1,Normal
